Arr_rate number Arr_Time  arr_TS  is_acc  is_USST src  dest  dur  rate  ARopt  selectedOp  pathLen  path
0.00111111 900000 320270 5337 1 1 12 6 60 1 5819,6235,6538 0 8 12-15-16-17-14-8-7-3-6
0.00111111 900000 321573 5359 1 1 4 17 60 1 5852,6369,6706 0 5 4-10-11-8-14-17
0.00111111 900000 325044 5417 1 1 11 4 60 1 5719,6146,6756 0 2 11-10-4
0.00111111 900000 325164 5419 1 1 14 15 60 1 6128,6246,6429 0 2 14-12-15
0.00111111 900000 326387 5439 1 2 15 12 22 10 6507,6730 1068 1 15-12
0.00111111 900000 326694 5444 1 2 11 9 2 10 5964,6524 520 2 11-10-9
0.00111111 900000 327105 5451 1 2 5 10 2 10 5589,5798 138 5 5-4-2-7-9-10
0.00111111 900000 327346 5455 1 2 15 6 2 10 5688,6686 233 6 15-12-14-8-7-3-6
0.00111111 900000 327574 5459 1 1 8 10 60 1 5762,5906,5956 0 2 8-11-10
0.00111111 900000 329860 5497 1 2 18 17 52 10 6542,6743 1045 2 18-19-17
0.00111111 900000 333020 5550 1 2 12 15 2 10 6129,6416 579 2 12-13-15
0.00111111 900000 336831 5613 1 2 11 1 2 10 6298,6719 685 4 11-10-9-7-1
0.00111111 900000 338409 5640 1 2 9 4 38 10 6182,6632 542 2 9-10-4
0.00111111 900000 339729 5662 1 1 4 15 60 1 6142,6160,6936 0 6 4-3-7-8-14-12-15
0.00111111 900000 340039 5667 1 2 13 17 29 10 6931,7023 1264 3 13-15-16-17
0.00111111 900000 340271 5671 1 2 7 14 20 10 6293,6592 689 2 7-8-14
0.00111111 900000 340548 5675 1 2 8 19 9 10 6672,6771 997 3 8-11-18-19
0.00111111 900000 341637 5693 1 2 11 17 16 10 6626,6701 933 3 11-18-19-17
0.00111111 900000 342536 5708 1 1 12 18 60 1 5874,6166,7038 0 4 12-14-17-19-18
0.00111111 900000 346694 5778 1 2 11 4 3 10 6480,6680 702 2 11-10-4
0.00111111 900000 346847 5780 1 2 4 3 26 10 5782,6378 2 1 4-3
0.00111111 900000 348364 5806 1 1 10 7 60 1 5921,6832,6883 0 3 10-4-3-7
0.00111111 900000 348602 5810 1 1 6 17 60 1 6322,6970,7125 1 5 6-3-7-8-14-17
0.00111111 900000 349967 5832 1 1 19 1 60 1 6614,6678,6807 1 5 19-17-14-8-7-1
0.00111111 900000 352012 5866 1 2 4 12 37 10 6105,6746 268 9 4-10-11-18-19-17-16-15-13-12
0.00111111 900000 352504 5875 1 2 16 1 3 10 6798,6844 923 5 16-17-14-8-7-1
0.00111111 900000 353563 5892 1 1 7 5 60 1 6369,6655,6765 0 3 7-3-4-5
0.00111111 900000 353659 5894 1 1 9 11 60 1 6720,6822,7104 0 2 9-10-11
0.00111111 900000 353992 5899 1 2 11 9 6 10 6219,6494 320 3 11-8-7-9
0.00111111 900000 356576 5942 1 2 2 7 57 10 6209,6710 267 1 2-7
0.00111111 900000 357543 5959 1 2 16 7 13 10 6776,6810 817 4 16-17-14-8-7
0.00111111 900000 357904 5965 1 2 16 10 2 10 5981,6904 16 5 16-17-19-18-11-10
0.00111111 900000 358498 5974 1 1 19 8 60 1 6150,6666,7336 1 3 19-17-14-8
0.00111111 900000 358647 5977 1 2 9 16 5 10 6052,6878 79 6 9-10-11-18-19-17-16
0.00111111 900000 359727 5995 1 2 17 16 8 10 6005,6912 53 1 17-16
0.00111111 900000 359746 5995 1 2 1 15 4 10 6190,6968 207 5 1-7-8-14-12-15
0.00111111 900000 360690 6011 1 2 18 5 2 10 6460,6850 449 4 18-11-10-4-5
0.00111111 900000 361277 6021 1 1 8 3 60 1 6363,6660,6889 0 4 8-11-10-4-3
0.00111111 900000 362511 6041 1 2 4 2 2 10 7218,7444 1177 1 4-2
0.00111111 900000 363063 6051 1 2 6 15 29 10 6485,7377 434 7 6-3-7-8-14-17-16-15
0.00111111 900000 365694 6094 1 1 7 8 60 1 6127,6142,6462 0 1 7-8
0.00111111 900000 365713 6095 1 2 19 7 41 10 6120,7353 205 5 19-18-11-10-9-7
0.00111111 900000 365904 6098 0 1 14 3 60 1 6350,6377,6717 -1 -1 
0.00111111 900000 366445 6107 1 1 4 16 60 1 7028,7030,7393 0 6 4-10-11-8-14-17-16
0.00111111 900000 369270 6154 1 1 10 16 60 1 6386,7096,7466 0 5 10-11-8-14-17-16
0.00111111 900000 369589 6159 1 2 9 15 2 10 6233,7145 74 5 9-7-8-14-12-15
0.00111111 900000 369618 6160 1 2 3 1 2 10 7094,7236 934 1 3-1
0.00111111 900000 370298 6171 1 1 8 10 60 1 6349,6815,7006 0 2 8-11-10
0.00111111 900000 370482 6174 1 2 9 14 37 10 6376,7038 272 3 9-7-8-14
0.00111111 900000 370981 6183 1 1 10 9 60 1 6207,6464,7317 1 1 10-9
0.00111111 900000 371519 6191 1 2 8 3 54 10 6293,6606 189 3 8-7-1-3
0.00111111 900000 375961 6266 1 1 10 3 60 1 6579,6770,7160 0 2 10-4-3
0.00111111 900000 376980 6282 1 1 8 12 60 1 6296,6379,6636 0 2 8-14-12
0.00111111 900000 377544 6292 1 1 14 19 60 1 6441,6496,6695 2 2 14-17-19
0.00111111 900000 377608 6293 1 1 6 8 60 1 6601,6711,7435 0 3 6-3-7-8
0.00111111 900000 377651 6294 1 2 13 6 2 10 6844,6899 550 6 13-12-14-8-7-3-6
0.00111111 900000 377828 6297 1 1 13 18 60 1 6408,6797,7515 2 5 13-12-14-8-11-18
0.00111111 900000 378294 6304 1 1 8 6 60 1 6825,6908,7049 0 4 8-11-10-4-6
0.00111111 900000 380086 6334 1 1 5 13 60 1 6848,7082,7635 0 7 5-4-10-11-8-14-12-13
0.00111111 900000 381279 6354 1 1 8 11 60 1 6788,7295,7727 0 1 8-11
0.00111111 900000 382972 6382 1 2 8 13 5 10 6860,7189 526 3 8-14-12-13
0.00111111 900000 384333 6405 1 2 5 9 48 10 6964,7753 559 3 5-4-10-9
0.00111111 900000 384817 6413 1 2 11 4 13 10 7071,7596 675 2 11-10-4
0.00111111 900000 384991 6416 1 1 1 8 60 1 6771,7333,7368 0 5 1-3-4-10-11-8
0.00111111 900000 386002 6433 1 1 9 10 60 1 6508,7596,7744 0 1 9-10
0.00111111 900000 386962 6449 1 2 17 11 24 10 6621,7049 172 3 17-14-8-11
0.00111111 900000 387367 6456 1 1 10 6 60 1 6532,7360,7770 0 2 10-4-6
0.00111111 900000 389441 6490 1 2 13 15 2 10 7450,7724 960 1 13-15
0.00111111 900000 390503 6508 1 2 5 7 23 10 6580,7208 72 3 5-4-2-7
0.00111111 900000 390785 6513 1 1 16 11 60 1 7455,7509,7645 0 4 16-17-14-8-11
0.00111111 900000 391983 6533 1 2 1 2 27 10 6559,7857 26 1 1-2
0.00111111 900000 393075 6551 1 1 12 2 60 1 6588,7340,7721 1 4 12-14-8-7-2
0.00111111 900000 394233 6570 1 2 19 7 35 10 6825,7506 343 4 19-17-14-8-7
0.00111111 900000 394799 6579 1 1 4 7 60 1 6698,6951,7292 0 2 4-3-7
0.00111111 900000 394875 6581 1 1 16 19 60 1 6748,7794,7812 1 2 16-17-19
0.00111111 900000 395010 6583 1 1 12 4 60 1 6594,6839,7897 2 5 12-14-8-11-10-4
0.00111111 900000 395841 6597 1 2 10 17 50 10 7233,7601 636 4 10-11-8-14-17
0.00111111 900000 396080 6601 1 1 16 9 60 1 6676,7014,7223 0 5 16-17-14-8-7-9
0.00111111 900000 396395 6606 1 2 9 18 23 10 6736,6750 132 4 9-7-8-11-18
0.00111111 900000 396575 6609 1 2 17 18 4 10 6822,7844 246 2 17-19-18
0.00111111 900000 397299 6621 1 2 4 9 9 10 6672,6922 51 2 4-10-9
0.00111111 900000 398168 6636 1 1 2 15 60 1 6919,7641,7867 1 5 2-7-8-14-12-15
0.00111111 900000 398512 6641 1 1 19 1 60 1 6673,6858,7599 0 5 19-17-14-8-7-1
0.00111111 900000 399261 6654 1 1 3 16 60 1 6776,7432,7741 1 5 3-7-8-14-17-16
0.00111111 900000 399339 6655 1 1 5 15 60 1 7089,7309,7732 0 7 5-4-3-7-8-14-12-15
0.00111111 900000 399766 6662 1 1 16 14 60 1 6987,7101,7174 0 2 16-17-14
0.00111111 900000 400982 6683 1 2 12 11 32 10 7364,7758 712 6 12-15-16-17-19-18-11
0.00111111 900000 401558 6692 1 2 19 7 5 10 6750,6803 69 4 19-17-14-8-7
0.00111111 900000 405906 6765 1 2 17 3 20 10 6855,7251 183 4 17-14-8-7-3
0.00111111 900000 406052 6767 1 1 2 10 60 1 7380,7575,7938 0 2 2-4-10
0.00111111 900000 406826 6780 1 2 11 13 10 10 6881,7210 101 6 11-18-19-17-16-15-13
0.00111111 900000 408020 6800 1 2 12 19 6 10 7733,7937 933 3 12-14-17-19
0.00111111 900000 408358 6805 1 2 3 19 5 10 6965,8058 296 6 3-6-4-10-11-18-19
0.00111111 900000 408371 6806 1 2 1 18 2 10 7253,7855 477 6 1-7-8-14-17-19-18
0.00111111 900000 408776 6812 1 1 9 16 60 1 7151,7338,7441 0 5 9-7-8-14-17-16
0.00111111 900000 408959 6815 1 1 10 7 60 1 7192,7372,7698 0 2 10-9-7
0.00111111 900000 409130 6818 1 2 9 13 2 10 7703,8191 885 5 9-7-8-14-12-13
0.00111111 900000 409994 6833 1 1 12 16 60 1 7033,7079,7955 0 2 12-15-16
0.00111111 900000 410104 6835 1 2 19 10 28 10 7613,8003 778 3 19-18-11-10
0.00111111 900000 412121 6868 1 2 3 7 5 10 6927,8273 59 1 3-7
0.00111111 900000 412327 6872 1 2 17 16 18 10 7240,8183 368 1 17-16
0.00111111 900000 412645 6877 1 1 18 7 60 1 7490,8199,8248 0 3 18-11-8-7
0.00111111 900000 413130 6885 1 1 6 13 60 1 7419,7995,8212 0 6 6-3-7-8-14-12-13
0.00111111 900000 413325 6888 1 2 16 11 3 10 7254,7845 397 4 16-17-14-8-11
0.00111111 900000 413970 6899 1 1 10 17 60 1 7245,7270,7950 2 4 10-11-18-19-17
0.00111111 900000 415224 6920 1 2 8 1 5 10 7186,7362 266 5 8-11-10-4-3-1
0.00111111 900000 416941 6949 1 2 10 9 9 10 8240,8303 1291 1 10-9
0.00111111 900000 417552 6959 1 1 5 4 60 1 7222,7251,8050 0 1 5-4
0.00111111 900000 417612 6960 1 1 15 2 60 1 7127,7276,7606 0 5 15-12-14-8-7-2
0.00111111 900000 417736 6962 1 1 10 13 60 1 7231,7300,8106 1 5 10-11-8-14-12-13
0.00111111 900000 419416 6990 1 1 13 2 60 1 7269,7828,8204 1 5 13-12-14-8-7-2
0.00111111 900000 421947 7032 1 2 9 5 2 10 7101,7637 117 3 9-10-4-5
0.00111111 900000 422106 7035 1 2 7 2 38 10 7618,8088 583 2 7-1-2
0.00111111 900000 424107 7068 1 2 19 17 20 10 7845,8272 786 1 19-17
0.00111111 900000 424748 7079 1 2 3 5 3 10 7513,8077 434 2 3-4-5
0.00111111 900000 424940 7082 1 2 12 19 17 10 7547,7770 465 4 12-15-16-17-19
0.00111111 900000 425282 7088 1 2 6 7 35 10 7597,8394 509 2 6-3-7
0.00111111 900000 425631 7093 1 2 16 9 18 10 7487,7953 479 6 16-17-19-18-11-10-9
0.00111111 900000 426747 7112 1 2 11 17 2 10 7308,8345 196 3 11-18-19-17
0.00111111 900000 427832 7130 1 1 2 8 60 1 7394,7628,8337 0 2 2-7-8
0.00111111 900000 428019 7133 1 1 16 8 60 1 7967,8185,8380 0 3 16-17-14-8
0.00111111 900000 430857 7180 1 2 7 6 24 10 7239,7419 59 2 7-3-6
0.00111111 900000 431805 7196 1 2 5 6 2 10 7555,7570 359 2 5-4-6
0.00111111 900000 433234 7220 1 2 1 17 11 10 7473,8087 253 7 1-7-9-10-11-18-19-17
0.00111111 900000 433571 7226 1 2 14 11 2 10 8454,8589 1228 2 14-8-11
0.00111111 900000 434496 7241 1 1 19 1 60 1 7350,7470,8136 2 5 19-17-14-8-7-1
0.00111111 900000 434972 7249 1 2 3 13 5 10 8260,8623 1011 5 3-7-8-14-12-13
0.00111111 900000 435689 7261 1 2 10 19 3 10 7559,7740 298 3 10-11-18-19
0.00111111 900000 435981 7266 1 1 8 15 60 1 7598,8080,8275 0 3 8-14-12-15
0.00111111 900000 436220 7270 1 1 10 18 60 1 7429,7789,8451 1 2 10-11-18
0.00111111 900000 436266 7271 1 2 1 13 7 10 7596,8528 325 9 1-7-8-11-18-19-17-16-15-13
0.00111111 900000 436567 7276 1 1 11 1 60 1 7786,7966,8441 0 3 11-8-7-1
0.00111111 900000 437273 7287 1 1 19 18 60 1 7458,7765,8216 1 5 19-17-14-8-11-18
0.00111111 900000 437793 7296 1 1 12 10 60 1 7538,7884,8150 1 4 12-14-8-11-10
0.00111111 900000 438336 7305 1 1 1 19 60 1 7779,8589,8612 0 5 1-7-8-14-17-19
0.00111111 900000 438371 7306 1 2 12 10 2 10 8158,8546 890 4 12-14-8-11-10
0.00111111 900000 439416 7323 1 2 5 14 11 10 7338,7732 37 7 5-4-10-11-18-19-17-14
0.00111111 900000 440157 7335 1 1 5 11 60 1 7894,8027,8171 0 3 5-4-10-11
0.00111111 900000 440180 7336 1 2 3 16 30 10 8374,8516 1038 5 3-7-8-14-17-16
0.00111111 900000 441109 7351 1 1 8 1 60 1 7410,7555,7716 0 2 8-7-1
0.00111111 900000 441992 7366 1 2 13 17 27 10 7966,8425 661 3 13-15-16-17
0.00111111 900000 443226 7387 1 2 12 8 13 10 8654,8762 1267 2 12-14-8
0.00111111 900000 445690 7428 1 1 5 1 60 1 7789,7896,8603 0 3 5-4-3-1
0.00111111 900000 447136 7452 1 2 13 11 53 10 8008,8763 575 4 13-12-14-8-11
0.00111111 900000 448393 7473 1 2 7 17 6 10 7979,8361 537 5 7-8-11-18-19-17
0.00111111 900000 450537 7508 1 1 13 15 60 1 8368,8600,8635 0 1 13-15
0.00111111 900000 450599 7509 1 2 4 15 2 10 7622,8795 132 7 4-10-11-18-19-17-16-15
0.00111111 900000 451192 7519 1 2 3 12 2 10 7717,8148 198 4 3-7-8-14-12
0.00111111 900000 453378 7556 1 1 17 3 60 1 7662,8419,8763 2 4 17-14-8-7-3
0.00111111 900000 454309 7571 1 1 5 6 60 1 7833,8116,8611 0 2 5-4-6
0.00111111 900000 455294 7588 1 1 9 17 60 1 7858,8742,8834 0 4 9-7-8-14-17
0.00111111 900000 456093 7601 1 2 18 6 43 10 7612,8377 42 4 18-11-10-4-6
0.00111111 900000 459730 7662 1 1 14 18 60 1 8600,8633,9024 2 3 14-17-19-18
0.00111111 900000 459814 7663 1 1 16 8 60 1 7720,8299,8798 1 3 16-17-14-8
0.00111111 900000 460035 7667 1 1 13 10 60 1 8066,9034,9047 1 5 13-12-14-8-11-10
0.00111111 900000 461370 7689 1 2 17 12 4 10 7797,8540 165 3 17-16-15-12
0.00111111 900000 463303 7721 1 1 9 4 60 1 7848,8065,9004 0 2 9-10-4
0.00111111 900000 463458 7724 1 2 15 13 5 10 8909,8988 1185 1 15-13
0.00111111 900000 465343 7755 1 2 13 15 9 10 9005,9179 1250 1 13-15
0.00111111 900000 466270 7771 1 2 8 9 10 10 8730,8792 959 2 8-7-9
0.00111111 900000 466567 7776 1 2 18 15 42 10 7846,9118 98 4 18-19-17-16-15
0.00111111 900000 466734 7778 1 2 16 4 6 10 8331,9056 581 6 16-17-19-18-11-10-4
0.00111111 900000 467135 7785 1 2 16 8 24 10 7859,8407 269 8 16-17-19-18-11-10-9-7-8
0.00111111 900000 468739 7812 1 2 18 13 60 10 8799,9102 1011 5 18-11-8-14-12-13
0.00111111 900000 469392 7823 1 1 6 7 60 1 7866,8070,8177 0 2 6-3-7
0.00111111 900000 471731 7862 1 2 5 1 4 10 8628,8955 766 3 5-4-3-1
0.00111111 900000 472182 7869 1 1 15 1 60 1 8265,8901,9093 0 5 15-12-14-8-7-1
0.00111111 900000 472384 7873 1 2 14 13 2 10 8306,8476 452 2 14-12-13
0.00111111 900000 475440 7923 1 2 6 12 19 10 8792,9276 885 9 6-4-10-11-18-19-17-16-15-12
0.00111111 900000 475603 7926 1 2 6 15 3 10 8724,8890 798 6 6-3-7-8-14-12-15
0.00111111 900000 476347 7939 1 1 7 9 60 1 8732,9036,9054 0 4 7-3-4-10-9
0.00111111 900000 477928 7965 1 2 2 7 9 10 8133,8850 168 1 2-7
0.00111111 900000 478552 7975 1 2 7 9 36 10 9259,9326 1284 1 7-9
0.00111111 900000 479218 7986 1 1 5 15 60 1 8122,8662,9342 0 7 5-4-10-11-8-14-12-15
0.00111111 900000 480692 8011 1 2 19 1 4 10 8318,8476 307 6 19-18-11-10-4-3-1
0.00111111 900000 481582 8026 1 2 2 19 20 10 8494,8726 468 5 2-7-8-14-17-19
0.00111111 900000 483479 8057 1 2 4 10 16 10 9064,9127 1007 1 4-10
0.00111111 900000 484231 8070 1 2 12 4 43 10 9037,9129 1024 5 12-14-8-11-10-4
0.00111111 900000 484322 8072 1 1 4 9 60 1 8776,9147,9298 0 3 4-3-7-9
0.00111111 900000 486565 8109 1 1 11 8 60 1 8115,8634,9130 0 1 11-8
0.00111111 900000 487448 8124 1 1 9 11 60 1 8241,8679,8914 0 5 9-7-2-4-10-11
0.00111111 900000 488097 8134 1 2 14 5 30 10 8862,8992 744 7 14-17-19-18-11-10-4-5
0.00111111 900000 488465 8141 1 2 12 1 54 10 8155,8366 57 4 12-14-8-7-1
0.00111111 900000 488703 8145 1 2 3 9 39 10 8635,8865 490 2 3-7-9
0.00111111 900000 489197 8153 1 2 13 6 34 10 8963,9246 810 6 13-12-14-8-7-3-6
0.00111111 900000 489514 8158 1 1 2 12 60 1 8445,8501,9454 2 4 2-7-8-14-12
0.00111111 900000 490281 8171 1 1 11 18 60 1 8242,8437,8460 0 1 11-18
0.00111111 900000 490553 8175 1 2 15 6 9 10 8889,9256 714 6 15-12-14-8-7-3-6
0.00111111 900000 491611 8193 1 2 12 13 24 10 9454,9470 1261 1 12-13
0.00111111 900000 492182 8203 1 1 17 6 60 1 8355,8578,9286 1 6 17-14-8-11-10-4-6
0.00111111 900000 493531 8225 1 2 10 11 2 10 8826,9061 602 1 10-11
0.00111111 900000 493752 8229 1 2 2 9 52 10 9066,9310 837 2 2-7-9
0.00111111 900000 494584 8243 1 2 18 7 58 10 8523,9309 395 3 18-11-8-7
0.00111111 900000 494906 8248 1 1 14 8 60 1 8302,8448,9533 0 1 14-8
0.00111111 900000 495789 8263 1 2 16 18 4 10 8416,8635 156 3 16-17-19-18
0.00111111 900000 496998 8283 1 1 18 19 60 1 8749,8924,9296 2 5 18-11-8-14-17-19
0.00111111 900000 498037 8300 1 2 9 12 14 10 8399,8549 104 4 9-7-8-14-12
0.00111111 900000 498563 8309 1 1 10 1 60 1 8463,8684,8840 0 3 10-9-7-1
0.00111111 900000 498717 8311 0 1 12 19 60 1 8321,8477,8757 -1 -1 
0.00111111 900000 498748 8312 1 1 14 2 60 1 8553,9105,9668 0 3 14-8-7-2
0.00111111 900000 499323 8322 1 2 13 17 13 10 8847,9686 525 3 13-15-16-17
0.00111111 900000 501184 8353 1 2 4 19 8 10 9104,9346 784 6 4-10-11-8-14-17-19
0.00111111 900000 501840 8364 1 1 4 9 60 1 9243,9437,9583 0 2 4-10-9
0.00111111 900000 502993 8383 1 1 4 8 60 1 8489,8582,9469 0 3 4-10-11-8
0.00111111 900000 503395 8389 1 1 9 15 60 1 8423,8661,9394 0 7 9-10-11-18-19-17-16-15
0.00111111 900000 504064 8401 1 2 19 11 8 10 9400,9625 999 2 19-18-11
0.00111111 900000 504203 8403 1 1 2 6 60 1 9575,9616,9618 0 2 2-4-6
0.00111111 900000 504828 8413 1 2 19 4 4 10 8935,9663 522 6 19-17-14-8-11-10-4
0.00111111 900000 505125 8418 1 1 3 10 60 1 9154,9258,9689 0 2 3-4-10
0.00111111 900000 505967 8432 1 2 11 10 34 10 8658,9749 226 1 11-10
0.00111111 900000 507270 8454 1 1 5 15 60 1 8900,9245,9432 1 7 5-4-10-11-8-14-12-15
0.00111111 900000 509405 8490 1 2 16 2 20 10 8767,9818 408 6 16-15-12-14-8-7-2
0.00111111 900000 509501 8491 1 2 1 9 40 10 8678,9234 187 2 1-7-9
0.00111111 900000 510473 8507 1 2 8 11 49 10 8743,8757 236 1 8-11
0.00111111 900000 510735 8512 1 2 1 3 30 10 8926,9497 414 1 1-3
0.00111111 900000 510791 8513 1 1 7 11 60 1 9120,9679,9839 1 2 7-8-11
0.00111111 900000 512878 8547 1 2 19 18 29 10 9024,9254 537 1 19-18
0.00111111 900000 513283 8554 1 2 16 11 7 10 8861,9420 311 4 16-17-19-18-11
0.00111111 900000 514306 8571 1 1 3 7 60 1 8797,9294,9862 0 1 3-7
0.00111111 900000 516903 8615 1 2 8 3 2 10 8857,9988 242 2 8-7-3
0.00111111 900000 517613 8626 1 2 16 12 2 10 9038,9973 412 2 16-15-12
0.00111111 900000 517710 8628 1 2 3 5 5 10 8645,9595 17 2 3-4-5
0.00111111 900000 518029 8633 1 1 7 4 60 1 8651,9429,9538 0 2 7-2-4
0.00111111 900000 519227 8653 1 1 10 3 60 1 8961,9578,9800 0 2 10-4-3
0.00111111 900000 521066 8684 1 2 11 7 2 10 8791,9736 108 4 11-10-4-2-7
0.00111111 900000 522312 8705 1 1 5 14 60 1 8719,9581,9922 1 5 5-4-10-11-8-14
0.00111111 900000 522316 8705 1 2 10 4 9 10 9752,9956 1047 1 10-4
0.00111111 900000 523019 8716 1 2 13 16 39 10 9497,10074 781 2 13-15-16
0.00111111 900000 523046 8717 1 1 18 7 60 1 8767,8792,10025 2 3 18-11-8-7
0.00111111 900000 524322 8738 1 1 4 16 60 1 8893,9057,9923 2 6 4-10-11-8-14-17-16
0.00111111 900000 527469 8791 1 1 14 6 60 1 8884,9769,9827 1 4 14-8-7-3-6
0.00111111 900000 528204 8803 1 2 8 9 42 10 9040,9831 315 2 8-7-9
0.00111111 900000 528476 8807 1 2 12 13 8 10 9841,10073 1034 1 12-13
0.00111111 900000 529017 8816 1 2 11 9 8 10 9136,9902 329 2 11-10-9
0.00111111 900000 529259 8820 1 2 4 18 3 10 9374,9827 554 3 4-10-11-18
0.00111111 900000 530930 8848 1 2 16 10 23 10 10010,10262 1162 5 16-17-19-18-11-10
0.00111111 900000 531402 8856 1 1 10 3 60 1 9114,9268,9421 1 2 10-4-3
0.00111111 900000 531518 8858 1 1 13 17 60 1 9087,9222,9349 0 3 13-15-16-17
0.00111111 900000 531572 8859 1 2 9 10 10 10 9574,10095 715 1 9-10
0.00111111 900000 531935 8865 1 2 19 6 9 10 8890,9272 43 5 19-18-11-10-4-6
0.00111111 900000 533642 8894 1 2 1 18 2 10 9190,10085 296 4 1-7-8-11-18
0.00111111 900000 534190 8903 1 1 4 3 60 1 9672,9899,10127 0 1 4-3
0.00111111 900000 535944 8932 1 1 9 2 60 1 9024,10273,10306 0 6 9-10-11-8-7-1-2
0.00111111 900000 536636 8943 1 1 2 7 60 1 8964,8979,9507 0 1 2-7
0.00111111 900000 538666 8977 1 1 1 8 60 1 9010,9791,10201 0 2 1-7-8
0.00111111 900000 539439 8990 1 2 7 2 3 10 10202,10392 1212 1 7-2
0.00111111 900000 539668 8994 1 2 13 5 9 10 9916,10326 989 7 13-12-14-8-11-10-4-5
0.00111111 900000 540393 9006 1 2 2 16 40 10 9816,9879 823 5 2-7-8-14-17-16
0.00111111 900000 540972 9016 1 2 3 19 3 10 9167,9755 151 5 3-7-8-14-17-19
0.00111111 900000 541594 9026 1 2 8 17 2 10 9816,9898 829 4 8-11-18-19-17
0.00111111 900000 543208 9053 1 2 17 6 5 10 9147,10296 107 5 17-14-8-7-3-6
0.00111111 900000 543458 9057 1 1 5 17 60 1 9349,9523,9620 0 6 5-4-3-7-8-14-17
0.00111111 900000 543968 9066 1 1 18 3 60 1 9420,10116,10162 0 4 18-11-8-7-3
0.00111111 900000 544429 9073 1 1 5 12 60 1 9369,9865,10446 0 6 5-4-3-7-8-14-12
0.00111111 900000 545798 9096 1 1 1 18 60 1 9316,9596,10218 1 4 1-7-8-11-18
0.00111111 900000 545923 9098 1 2 3 5 13 10 9576,10361 543 2 3-4-5
0.00111111 900000 547140 9118 1 2 1 19 8 10 9189,10404 74 5 1-7-8-11-18-19
0.00111111 900000 547276 9121 1 1 13 12 60 1 9354,9557,10210 0 1 13-12
0.00111111 900000 547277 9121 1 1 8 12 60 1 9520,9715,10355 0 2 8-14-12
0.00111111 900000 547515 9125 1 2 6 18 8 10 9194,10329 75 5 6-3-7-8-11-18
0.00111111 900000 547533 9125 1 1 13 2 60 1 9252,9476,10039 0 5 13-12-14-8-7-2
0.00111111 900000 548643 9144 1 1 9 19 60 1 9707,9852,10231 0 5 9-7-8-14-17-19
0.00111111 900000 550084 9168 1 1 10 4 60 1 9223,9705,10548 0 1 10-4
0.00111111 900000 550274 9171 1 2 16 1 53 10 10413,10537 1242 5 16-17-14-8-7-1
0.00111111 900000 551142 9185 1 1 12 9 60 1 9274,9725,10025 0 5 12-14-8-11-10-9
0.00111111 900000 553389 9223 1 1 7 14 60 1 9776,10269,10547 1 2 7-8-14
0.00111111 900000 554903 9248 1 1 8 3 60 1 9283,9978,10035 0 2 8-7-3
0.00111111 900000 555121 9252 1 2 19 1 5 10 9516,10502 293 5 19-18-11-8-7-1
0.00111111 900000 556320 9272 1 2 2 8 2 10 9736,10573 467 4 2-4-10-11-8
0.00111111 900000 557536 9292 1 1 2 12 60 1 10259,10341,10588 0 4 2-7-8-14-12
0.00111111 900000 557684 9294 1 1 13 5 60 1 9325,9552,10667 0 7 13-12-14-8-7-3-4-5
0.00111111 900000 558578 9309 1 1 5 1 60 1 9460,10136,10581 0 3 5-4-3-1
0.00111111 900000 561434 9357 1 1 8 18 60 1 9872,10408,10496 0 2 8-11-18
0.00111111 900000 564137 9402 1 1 3 19 60 1 10113,10549,10619 0 5 3-7-8-14-17-19
0.00111111 900000 564464 9407 1 2 17 7 29 10 10609,10791 1202 3 17-14-8-7
0.00111111 900000 564481 9408 1 1 18 1 60 1 9944,9960,10230 2 4 18-11-8-7-1
0.00111111 900000 565328 9422 1 1 2 6 60 1 10078,10246,10314 0 2 2-4-6
0.00111111 900000 567594 9459 1 1 1 14 60 1 9684,10261,10517 0 3 1-7-8-14
0.00111111 900000 568724 9478 1 2 18 2 2 10 9801,10323 323 4 18-11-10-4-2
0.00111111 900000 568891 9481 1 2 13 2 2 10 9676,10630 195 5 13-12-14-8-7-2
0.00111111 900000 569221 9487 1 1 11 14 60 1 10342,10453,10542 0 2 11-8-14
0.00111111 900000 570635 9510 1 1 11 5 60 1 9832,10575,10637 0 3 11-10-4-5
0.00111111 900000 571867 9531 1 2 16 17 32 10 9568,10658 37 1 16-17
0.00111111 900000 572003 9533 1 2 6 1 9 10 9853,10535 320 2 6-3-1
0.00111111 900000 572639 9543 1 1 17 13 60 1 9829,9983,10351 2 3 17-16-15-13
0.00111111 900000 573253 9554 1 2 1 16 6 10 10148,10387 619 5 1-7-8-14-17-16
0.00111111 900000 573284 9554 1 1 18 8 60 1 10707,10717,10931 0 2 18-11-8
0.00111111 900000 574189 9569 1 1 15 6 60 1 9783,10354,10918 2 6 15-12-14-8-7-3-6
0.00111111 900000 576450 9607 1 2 12 8 24 10 10366,10801 859 2 12-14-8
0.00111111 900000 578679 9644 1 2 3 1 22 10 10229,10927 585 1 3-1
0.00111111 900000 581149 9685 1 1 13 6 60 1 10064,10791,11026 0 6 13-12-14-8-7-3-6
0.00111111 900000 581992 9699 1 2 16 1 4 10 10140,10714 480 5 16-17-14-8-7-1
0.00111111 900000 582134 9702 1 2 7 18 2 10 10869,10994 1167 3 7-8-11-18
0.00111111 900000 582337 9705 1 2 5 6 35 10 10356,10527 651 2 5-4-6
